"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"6";"Deputado Federal";"230000604570";"4546";"ANTONIO EUDES LOURETO DE OLIVEIRA";"EUDES TCHÊ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000050132";"TODOS POR RORAIMA 1";"PPS / DEM / PSDB / PMB";"5";"SUPLENTE";"N";"20"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"7";"Deputado Estadual";"230000608327";"28567";"MARIA DO SOCORRO SILVA DOS REIS";"SOCORRO REIS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"5";"SUPLENTE";"N";"31"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"230000603172";"10788";"BERNARDO DA SILVA";"BERNARDO SILVA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000050090";"PRA FRENTE RORAIMA";"PRB / PSC";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"7";"Deputado Estadual";"230000616418";"11120";"ANGELA AGUIDA PORTELLA ALVES";"ANGELA ÀGUIDA PORTELLA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"11";"PP";"Partido Progressista";"230000050438";"NA LUTA POR RORAIMA II";"PDT / PP / PC do B";"5";"SUPLENTE";"N";"30"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"7";"Deputado Estadual";"230000602185";"36010";"ALAIM VASCONCELOS DA LUZ";"PASTOR ALAIM VASCONCELOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"230000050060";"PARTIDO ISOLADO";"PTC";"5";"SUPLENTE";"N";"7"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"230000616024";"14192";"MELQUISEDEK DA SILVA MENEZES";"MELQUISEDEK";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"30"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"230000602179";"15234";"IZAIAS REBOUÇAS MAIA";"IZAIAS MAIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"230000050059";"PARTIDO ISOLADO";"MDB";"5";"SUPLENTE";"N";"20"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"6";"Deputado Federal";"230000608387";"2200";"EDIO VIEIRA LOPES";"EDIO LOPES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000050219";" RENOVAÇÃO DEMOCRÁTICA I ";"PR / PRTB";"3";"ELEITO POR MÉDIA";"N";"221"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"7";"Deputado Estadual";"230000608360";"22321";"OSVALDO RODRIGUES MENDES JUNIOR";"OSVALDO JUNIOR";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"5";"SUPLENTE";"N";"9"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000608354";"22233";"JOEL DE LIMA DAMASCENO";"JOEL DAMASCENO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"5";"SUPLENTE";"N";"3"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"7";"Deputado Estadual";"230000603151";"10258";"FRANCISCA RODRIGUES DA SILVA";"CHAGUINHA RODRIGUES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000050090";"PRA FRENTE RORAIMA";"PRB / PSC";"5";"SUPLENTE";"N";"2"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000616053";"14013";"NATHALIA DE ANDRADE CARMO";"NATHALIA DE ANDRADE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"5";"7";"Deputado Estadual";"230000602453";"77123";"JALSER RENIER PADILHA";"JALSER RENIER";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"230000050068";"RORAIMA NÃO PODE PARAR";"SOLIDARIEDADE / DC";"2";"ELEITO POR QP";"N";"184"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"230000603152";"10100";"RENATO DE SOUZA SILVA";"RENATO SILVA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000050090";"PRA FRENTE RORAIMA";"PRB / PSC";"2";"ELEITO POR QP";"N";"132"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"230000605274";"45333";"RAIFRAN CONCEIÇÃO DE SOUSA";"RAIFRAN MORENO DO AMBULANTE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000050154";"TODOS POR RORAIMA 2";"PPS / DEM / PSDB";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"7";"Deputado Estadual";"230000627851";"15888";"VIVIANY KASSIA FREITAS LIMA";"VIVIANY";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"230000050059";"PARTIDO ISOLADO";"MDB";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"7";"Deputado Estadual";"230000608323";"28028";"GERSON CHAGAS";"CORONEL CHAGAS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"2";"ELEITO POR QP";"N";"5"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"230000609335";"43900";"JOSÉ ROMILDO FERREIRA LESSA";"JR LESSA DA CASA DO PAI";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"43";"PV";"Partido Verde";"230000050242";"PARTIDO ISOLADO";"PV";"5";"SUPLENTE";"N";"36"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"6";"Deputado Federal";"230000604560";"2344";"JOSIAS NEVES RIBEIRO";"JOSIAS NEVES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000050132";"TODOS POR RORAIMA 1";"PPS / DEM / PSDB / PMB";"5";"SUPLENTE";"N";"390"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03077";"BONFIM";"5";"7";"Deputado Estadual";"230000609357";"43150";"EDNA DOS SANTOS MACEDO";"PASTORA EDNA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"43";"PV";"Partido Verde";"230000050242";"PARTIDO ISOLADO";"PV";"5";"SUPLENTE";"N";"31"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"230000616024";"14192";"MELQUISEDEK DA SILVA MENEZES";"MELQUISEDEK";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"9"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"7";"Deputado Estadual";"230000608346";"22123";"CLAUDIO SILVA DINIZ";"CLAUDIO DINIZ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"5";"SUPLENTE";"N";"7"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"5";"7";"Deputado Estadual";"230000616040";"18555";"JOÃO RAIMUNDO DA SILVA";"JOÃO DO POVO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"18";"REDE";"Rede Sustentabilidade";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"4"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"6";"Deputado Federal";"230000603364";"4040";"JOHNSON ARAÚJO PEREIRA";"JOHNSON JOHNSON";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"230000050093";"JUNTOS POR RORAIMA ";"AVANTE / PRP / PSB";"4";"NÃO ELEITO";"N";"5"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"6";"Deputado Federal";"230000603367";"7007";"MATEUS RODRIGUES DE OLIVEIRA";"MATEUS RODRIGUES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"70";"AVANTE";"AVANTE";"230000050093";"JUNTOS POR RORAIMA ";"AVANTE / PRP / PSB";"4";"NÃO ELEITO";"N";"2"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"6";"Deputado Federal";"230000604573";"4567";"ROGERIO MATOS MOREIRA TRAJANO";"ROGERIO TRAJANO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000050132";"TODOS POR RORAIMA 1";"PPS / DEM / PSDB / PMB";"5";"SUPLENTE";"N";"66"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000616012";"14123";"DAYSE NAYARA GONÇALVES DIAS";"DAYSE DIAS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"34"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000609338";"43999";"SAMIR DE ARAÚJO XAUD";"DR SAMIR XAUD";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"43";"PV";"Partido Verde";"230000050242";"PARTIDO ISOLADO";"PV";"5";"SUPLENTE";"N";"37"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03077";"BONFIM";"5";"7";"Deputado Estadual";"230000611680";"17912";"JACKSON LOPES DA SILVA";"JACKSON AMIGO DA GENTE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"17";"PSL";"Partido Social Liberal";"230000050316";"TODOS POR RORAIMA JÁ";"PSL / PRP";"5";"SUPLENTE";"N";"2"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"7";"Deputado Estadual";"230000622376";"35123";"ROBERTO GAMBIM";"ROBERTO GAMBIM";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"230000050595";"PARTIDO ISOLADO";"PMB";"5";"SUPLENTE";"N";"5"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"6";"Deputado Federal";"230000605565";"5454";"LUCIO AUGUSTO VILLELA DA COSTA";"DR. LUCIO VILLELA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"54";"PPL";"Partido Pátria Livre";"230000050161";"CONSTRUIR UM NOVO BRASIL";"PATRI / PPL / PROS";"4";"NÃO ELEITO";"N";"29"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"6";"Deputado Federal";"230000605564";"5122";"LIDAI ALVES DE ALENCAR";"DR. LIDAÍ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"51";"PATRI";"Patriota";"230000050161";"CONSTRUIR UM NOVO BRASIL";"PATRI / PPL / PROS";"4";"NÃO ELEITO";"N";"1292"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"7";"Deputado Estadual";"230000608348";"22220";"FRANCISCO JESUS VINTURA";"CHICO DA POLAR";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"5";"SUPLENTE";"N";"24"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"3";"Governador";"230000614177";"50";"FÁBIO GONÇALVES DE ALMEIDA";"FÁBIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"230000050376";"FRENTE DE ESQUERDA SOCIALISTA";"PCB / PSOL / PSTU";"4";"NÃO ELEITO";"N";"3432"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"7";"Deputado Estadual";"230000628527";"70170";"ALDO MARTINS SÁ";"CAFÉ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"70";"AVANTE";"AVANTE";"230000050064";"UNIDOS PARA VENCER ";"AVANTE / PSB";"5";"SUPLENTE";"N";"2"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"6";"Deputado Federal";"230000606200";"2018";"ADRIANA KARLA MELO MARTINS";"ADRIANA MELO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000050174";"RORAIMA ACIMA DE TUDO";"PSL / PRB / PTC / PSC";"5";"SUPLENTE";"N";"3"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"6";"Deputado Federal";"230000606197";"1707";"LUCIANO PEREIRA DIAS";"SARGENTO LUCIANO DIAS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"17";"PSL";"Partido Social Liberal";"230000050174";"RORAIMA ACIMA DE TUDO";"PSL / PRB / PTC / PSC";"5";"SUPLENTE";"N";"4"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"7";"Deputado Estadual";"230000608334";"28007";"TAYLA RIBEIRO PERES SILVA";"TAYLA PERES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"3";"ELEITO POR MÉDIA";"N";"54"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000609346";"43000";"JOSÉ FAUSTINO DA SILVA";"FAUSTINO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"43";"PV";"Partido Verde";"230000050242";"PARTIDO ISOLADO";"PV";"5";"SUPLENTE";"N";"23"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"6";"Deputado Federal";"230000605570";"9010";"GUSTAVO DA COSTA";"GUSTAVO DA BOAS NOVAS ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"230000050161";"CONSTRUIR UM NOVO BRASIL";"PATRI / PPL / PROS";"4";"NÃO ELEITO";"N";"143"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"7";"Deputado Estadual";"230000602207";"36136";"ALDECIRA PEREIRA FAVELA";"ALDECIRA DA CLIAM";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"230000050060";"PARTIDO ISOLADO";"PTC";"5";"SUPLENTE";"N";"321"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"230000609349";"43345";"GISLEANDRO DE ALMEIDA ALVES";"LEANDRO ALVES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"43";"PV";"Partido Verde";"230000050242";"PARTIDO ISOLADO";"PV";"5";"SUPLENTE";"N";"8"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"7";"Deputado Estadual";"230000603175";"10333";"HUGO LEONARDO SOUZA LUZ SANTOS";"HUGO SANTOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000050090";"PRA FRENTE RORAIMA";"PRB / PSC";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"6";"Deputado Federal";"230000615942";"1818";"JOENIA BATISTA DE CARVALHO";"JOENIA WAPICHANA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"18";"REDE";"Rede Sustentabilidade";"230000050425";"COMPROMISSO COM RORAIMA";"PTB / REDE / PV / PT";"3";"ELEITO POR MÉDIA";"N";"7"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"6";"Deputado Federal";"230000615931";"4344";"SALETE MARIA GIACOMET";"SALETE GIACOMET";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"43";"PV";"Partido Verde";"230000050425";"COMPROMISSO COM RORAIMA";"PTB / REDE / PV / PT";"5";"SUPLENTE";"N";"2"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"6";"Deputado Federal";"230000615934";"4343";"RAIMUNDO NONATO MOTA FILHO";"MOTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"43";"PV";"Partido Verde";"230000050425";"COMPROMISSO COM RORAIMA";"PTB / REDE / PV / PT";"5";"SUPLENTE";"N";"9"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"7";"Deputado Estadual";"230000605257";"23456";"LENIR RODRIGUES SANTOS";"LENIR RODRIGUES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000050154";"TODOS POR RORAIMA 2";"PPS / DEM / PSDB";"2";"ELEITO POR QP";"N";"1337"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000616023";"14231";"MÁRIO NICÁCIO";"MÁRIO NICÁCIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"57"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"7";"Deputado Estadual";"230000605257";"23456";"LENIR RODRIGUES SANTOS";"LENIR RODRIGUES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000050154";"TODOS POR RORAIMA 2";"PPS / DEM / PSDB";"2";"ELEITO POR QP";"N";"41"
